,close,high,low,open,symbol,volume,id,key,subkey,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,date,change,changePercent
2008-05-29,140,140.93,139.08,139.13,SPY,173927173,HISTORICAL_PRICES,SPY,,1648509672000,-0.011439062279339109,-0.011439062279339109,139.13,140,140.93,139.08,173927173,87.3576,87.9039,88.4878,87.3262,173927173,"May 29, 08",0.6999999999999886,0.005
2008-05-30,140.35,140.74,139.94,140.47,SPY,117361933,HISTORICAL_PRICES,SPY,,1648509483000,-0.008967659935037496,-0.008967659935037496,140.47,140.35,140.74,139.94,117361933,88.199,88.1237,88.3685,87.8662,117361933,"May 30, 08",0.3499999999999943,0.0025
2008-06-02,138.9,139.86,138,139.83,SPY,181069856,HISTORICAL_PRICES,SPY,,1648509495000,-0.019206326790001404,-0.019206326790001404,139.83,138.9,139.86,138,181069856,87.7972,87.2132,87.816,86.6481,181069856,"Jun 2, 08",-1.4499999999999886,-0.0103
2008-06-03,138.09,139.62,137.23,139.3,SPY,272049901,HISTORICAL_PRICES,SPY,,1648509630000,-0.024925857929670957,-0.024925857929670957,139.3,138.09,139.62,137.23,272049901,87.4644,86.7046,87.6653,86.1647,272049901,"Jun 3, 08",-0.8100000000000023,-0.0058
2008-06-04,138.02,139.16,137.46,137.7,SPY,246726346,HISTORICAL_PRICES,SPY,,1648509705000,-0.02542013839853124,-0.02542013839853124,137.7,138.02,139.16,137.46,246726346,86.4598,86.6607,87.3765,86.3091,246726346,"Jun 4, 08",-0.06999999999999318,-0.0005
2008-06-05,140.78,140.89,138.32,138.58,SPY,237867025,HISTORICAL_PRICES,SPY,,1648509721000,-0.005931365626323989,-0.005931365626323989,138.58,140.78,140.89,138.32,237867025,87.0123,88.3936,88.4627,86.8491,237867025,"Jun 5, 08",2.759999999999991,0.02
2008-06-06,136.29,139.8,136.22,139.55,SPY,384276297,HISTORICAL_PRICES,SPY,,1648509392000,-0.03763592712893668,-0.03763592712893668,139.55,136.29,139.8,136.22,384276297,87.6213,85.5744,87.7783,85.5305,384276297,"Jun 6, 08",-4.490000000000009,-0.0319
2008-06-09,136.62,137.5,135.41,136.86,SPY,228263864,HISTORICAL_PRICES,SPY,,1648509780000,-0.03530574777573789,-0.03530574777573789,136.86,136.62,137.5,135.41,228263864,85.9323,85.7816,86.3342,85.0219,228263864,"Jun 9, 08",0.3300000000000125,0.0024
2008-06-10,135.94,137.1,135.35,135.67,SPY,260234811,HISTORICAL_PRICES,SPY,,1648509392000,-0.04010732947323829,-0.04010732947323829,135.67,135.94,137.1,135.35,260234811,85.1852,85.3547,86.083,84.9842,260234811,"Jun 10, 08",-0.6800000000000068,-0.005
2008-06-11,133.94,136.2592,133.93,135.97,SPY,284064388,HISTORICAL_PRICES,SPY,,1648509483000,-0.054229628583533446,-0.054229628583533446,135.97,133.94,136.2592,133.93,284064388,85.3735,84.0989,85.5551,84.0926,284064388,"Jun 11, 08",-2,-0.0147
2008-06-12,134.45,135.87,133.52,134.6,SPY,252791740,HISTORICAL_PRICES,SPY,,1648509398000,-0.05062844231040824,-0.05062844231040824,134.6,134.45,135.87,133.52,252791740,84.5133,84.4191,85.3107,83.8352,252791740,"Jun 12, 08",0.5099999999999909,0.0038
2008-06-13,136.15,136.52,134.418,135.17,SPY,244727072,HISTORICAL_PRICES,SPY,,1648509755000,-0.03862448806665724,-0.03862448806665724,135.17,136.15,136.52,134.418,244727072,84.8712,85.4865,85.7189,84.399,244727072,"Jun 13, 08",1.700000000000017,0.0126
2008-06-16,136.23,136.93,135.46,135.55,SPY,185832466,HISTORICAL_PRICES,SPY,,1648509495000,-0.038059596102245546,-0.038059596102245546,135.55,136.23,136.93,135.46,185832466,85.1098,85.5368,85.9763,85.0533,185832466,"Jun 16, 08",0.07999999999998408,0.0006
2008-06-17,135.57,137.12,135.37,137.07,SPY,191743789,HISTORICAL_PRICES,SPY,,1648509392000,-0.04271995480864293,-0.04271995480864293,137.07,135.57,137.12,135.37,191743789,86.0642,85.1224,86.0956,84.9968,191743789,"Jun 17, 08",-0.6599999999999966,-0.0048
2008-06-18,134.25,135.5235,133.71,134.69,SPY,266970557,HISTORICAL_PRICES,SPY,,1648509755000,-0.052040672221437684,-0.052040672221437684,134.69,134.25,135.5235,133.71,266970557,84.5698,84.2936,85.0932,83.9545,266970557,"Jun 18, 08",-1.3199999999999932,-0.0097
2008-06-19,134.42,135.24,132,134.15,SPY,304310864,HISTORICAL_PRICES,SPY,,1648509585000,-0.05084027679706268,-0.05084027679706268,134.15,134.42,135.24,132,304310864,84.2308,84.4003,84.9152,82.8808,304310864,"Jun 19, 08",0.1699999999999875,0.0013
2008-06-20,131.58,133.09,131.22,132.84,SPY,289275675,HISTORICAL_PRICES,SPY,,1648509531000,-0.07089394153368163,-0.07089394153368163,132.84,131.58,133.09,131.22,289275675,83.8256,83.0305,83.9833,82.8033,289275675,"Jun 20, 08",-2.839999999999975,-0.0211
2008-06-23,131.45,132.23,131.32,132.09,SPY,165115667,HISTORICAL_PRICES,SPY,,1648509555000,-0.07181189097585097,-0.07181189097585097,132.09,131.45,132.23,131.32,165115667,83.3523,82.9484,83.4406,82.8664,165115667,"Jun 23, 08",-0.13000000000002387,-0.001
2008-06-24,131.19,132.44,130.19,131.05,SPY,267300600,HISTORICAL_PRICES,SPY,,1648509630000,-0.07364778986018929,-0.07364778986018929,131.05,131.19,132.44,130.19,267300600,82.696,82.7844,83.5732,82.1534,267300600,"Jun 24, 08",-0.2599999999999909,-0.002
2008-06-25,131.81,133.4,131.239,131.72,SPY,287853822,HISTORICAL_PRICES,SPY,,1648509445000,-0.06926987713599775,-0.06926987713599775,131.72,131.81,133.4,131.239,287853822,83.1188,83.1756,84.1789,82.8153,287853822,"Jun 25, 08",0.6200000000000045,0.0047
2008-06-26,128.23,131.42,128.08,130.57,SPY,297774971,HISTORICAL_PRICES,SPY,,1648509495000,-0.09454879254342617,-0.09454879254342617,130.57,128.23,131.42,128.08,297774971,82.3931,80.9165,82.9295,80.8219,297774971,"Jun 26, 08",-3.5800000000000125,-0.0272
2008-06-27,127.53,128.86,127.035,128.28,SPY,303423342,HISTORICAL_PRICES,SPY,,1648509555000,-0.0994915972320294,-0.0994915972320294,128.28,127.53,128.86,127.035,303423342,80.9481,80.4748,81.3141,80.1625,303423342,"Jun 27, 08",-0.6999999999999886,-0.0055
2008-06-30,127.98,128.91,127.3,127.89,SPY,258888157,HISTORICAL_PRICES,SPY,,1648509705000,-0.09631407993221297,-0.09631407993221297,127.89,127.98,128.91,127.3,258888157,80.702,80.7588,81.3456,80.3297,258888157,"Jun 30, 08",0.45000000000000284,0.0035
2008-07-01,128.38,128.47,125.93,126.52,SPY,388621949,HISTORICAL_PRICES,SPY,,1648509555000,-0.09348962011015399,-0.09348962011015399,126.52,128.38,128.47,125.93,388621949,79.8375,81.0112,81.068,79.4652,388621949,"Jul 1, 08",0.3999999999999915,0.0031
2008-07-02,126.18,129.16,125.95,128.79,SPY,291223193,HISTORICAL_PRICES,SPY,,1648509398000,-0.10902414913147858,-0.10902414913147858,128.79,126.18,129.16,125.95,291223193,81.2699,79.6229,81.5034,79.4778,291223193,"Jul 2, 08",-2.1999999999999886,-0.0171
2008-07-03,126.31,127.11,124.99,127.11,SPY,239359650,HISTORICAL_PRICES,SPY,,1648509445000,-0.10810619968930943,-0.10810619968930943,127.11,126.31,127.11,124.99,239359650,80.2098,79.705,80.2098,78.872,239359650,"Jul 3, 08",0.12999999999999545,0.001
2008-07-07,125.02,127.34,123.92,126.79,SPY,372427205,HISTORICAL_PRICES,SPY,,1648509392000,-0.11721508261544986,-0.11721508261544986,126.79,125.02,127.34,123.92,372427205,80.0079,78.8909,80.3549,78.1968,372427205,"Jul 7, 08",-1.2900000000000063,-0.0102
2008-07-08,127.24,127.39,124.2,124.99,SPY,376225357,HISTORICAL_PRICES,SPY,,1648509398000,-0.10153933060302224,-0.10153933060302224,124.99,127.24,127.39,124.2,376225357,78.872,80.2918,80.3865,78.3735,376225357,"Jul 8, 08",2.219999999999999,0.0178
2008-07-09,124.79,127.74,124.39,127.5,SPY,336789772,HISTORICAL_PRICES,SPY,,1648509672000,-0.11883914701313372,-0.11883914701313372,127.5,124.79,127.74,124.39,336789772,80.4559,78.7458,80.6073,78.4934,336789772,"Jul 9, 08",-2.4499999999999886,-0.0193
2008-07-10,125.3,125.79,123.58,124.43,SPY,436475660,HISTORICAL_PRICES,SPY,,1648509376000,-0.11523796074000853,-0.11523796074000853,124.43,125.3,125.79,123.58,436475660,78.5186,79.0676,79.3768,77.9823,436475660,"Jul 10, 08",0.5099999999999909,0.0041
2008-07-11,123.84,125.9,122.49,123.97,SPY,481124589,HISTORICAL_PRICES,SPY,,1648509780000,-0.12554723909052395,-0.12554723909052395,123.97,123.84,125.9,122.49,481124589,78.2284,78.1463,79.4462,77.2944,481124589,"Jul 11, 08",-1.4599999999999937,-0.0117
2008-07-14,122.72,125.5,122.4,125.26,SPY,322720839,HISTORICAL_PRICES,SPY,,1648509755000,-0.13345572659228927,-0.13345572659228927,125.26,122.72,125.5,122.4,322720839,79.0424,77.4396,79.1938,77.2377,322720839,"Jul 14, 08",-1.1200000000000045,-0.009
2008-07-15,120.99,123.49,120.02,121.8,SPY,502502423,HISTORICAL_PRICES,SPY,,1648509531000,-0.1456715153226946,-0.1456715153226946,121.8,120.99,123.49,120.02,502502423,76.859,76.3479,77.9255,75.7358,502502423,"Jul 15, 08",-1.730000000000004,-0.0141
2008-07-16,123.96,124.57,121.1,121.45,SPY,371642870,HISTORICAL_PRICES,SPY,,1648509376000,-0.1246999011439063,-0.1246999011439063,121.45,123.96,124.57,121.1,371642870,76.6382,78.2221,78.607,76.4173,371642870,"Jul 16, 08",2.969999999999999,0.0245
2008-07-17,125.2,126.26,124.09,125.14,SPY,375490518,HISTORICAL_PRICES,SPY,,1648509555000,-0.11594407569552324,-0.11594407569552324,125.14,125.2,126.26,124.09,375490518,78.9667,79.0045,79.6734,78.3041,375490518,"Jul 17, 08",1.240000000000009,0.01
2008-07-18,125.98,126.4159,125.15,126.17,SPY,267030007,HISTORICAL_PRICES,SPY,,1648509555000,-0.11043637904250812,-0.11043637904250812,126.17,125.98,126.4159,125.15,267030007,79.6166,79.4967,79.7718,78.973,267030007,"Jul 18, 08",0.7800000000000011,0.0062
2008-07-21,126.05,126.8,125.19,126.51,SPY,222862990,HISTORICAL_PRICES,SPY,,1648509705000,-0.10994209857364784,-0.10994209857364784,126.51,126.05,126.8,125.19,222862990,79.8312,79.5409,80.0142,78.9982,222862990,"Jul 21, 08",0.06999999999999318,0.0006
2008-07-22,127.48,127.8,124.85,125.15,SPY,296904155,HISTORICAL_PRICES,SPY,,1648509585000,-0.09984465470978675,-0.09984465470978675,125.15,127.48,127.8,124.85,296904155,78.973,80.4433,80.6452,78.7837,296904155,"Jul 22, 08",1.4300000000000068,0.0113
2008-07-23,128.17,129.15,127.55,127.89,SPY,311698327,HISTORICAL_PRICES,SPY,,1648509555000,-0.09497246151673504,-0.09497246151673504,127.89,128.17,129.15,127.55,311698327,80.702,80.8787,81.4971,80.4874,311698327,"Jul 23, 08",0.6899999999999835,0.0054
2008-07-24,125.51,128.41,125.16,128.34,SPY,248634472,HISTORICAL_PRICES,SPY,,1648509755000,-0.11375511933342747,-0.11375511933342747,128.34,125.51,128.41,125.16,248634472,80.986,79.2001,81.0301,78.9793,248634472,"Jul 24, 08",-2.6599999999999824,-0.0208
2008-07-25,125.48,126.49,125.17,125.89,SPY,219130985,HISTORICAL_PRICES,SPY,,1648509555000,-0.11396695382008191,-0.11396695382008191,125.89,125.48,126.49,125.17,219130985,79.4399,79.1812,79.8186,78.9856,219130985,"Jul 25, 08",-0.030000000000001137,-0.0002
2008-07-28,123.64,126.06,123.42,125.51,SPY,205202879,HISTORICAL_PRICES,SPY,,1648509721000,-0.12695946900155347,-0.12695946900155347,125.51,123.64,126.06,123.42,205202879,79.2001,78.0201,79.5472,77.8813,205202879,"Jul 28, 08",-1.8400000000000034,-0.0147
2008-07-29,126.28,126.38,123.64,123.98,SPY,261505542,HISTORICAL_PRICES,SPY,,1648509398000,-0.10831803417596386,-0.10831803417596386,123.98,126.28,126.38,123.64,261505542,78.2347,79.686,79.7491,78.0201,261505542,"Jul 29, 08",2.6400000000000006,0.0214
2008-07-30,128.53,128.6,126.28,127.11,SPY,354709945,HISTORICAL_PRICES,SPY,,1648509392000,-0.09243044767688181,-0.09243044767688181,127.11,128.53,128.6,126.28,354709945,80.2098,81.1058,81.15,79.686,354709945,"Jul 30, 08",2.25,0.0178
2008-07-31,126.83,128.57,126.63,127.4,SPY,277402187,HISTORICAL_PRICES,SPY,,1648509755000,-0.10443440192063272,-0.10443440192063272,127.4,126.83,128.57,126.63,277402187,80.3928,80.0331,81.1311,79.9069,277402187,"Jul 31, 08",-1.7000000000000028,-0.0132
2008-08-01,126.16,127.28,125.46,127.12,SPY,248703556,HISTORICAL_PRICES,SPY,,1648509616000,-0.10916537212258161,-0.10916537212258161,127.12,126.16,127.28,125.46,248703556,80.2161,79.6103,80.3171,79.1686,248703556,"Aug 1, 08",-0.6700000000000017,-0.0053
2008-08-04,124.99,126.14,124.76,126.04,SPY,188251720,HISTORICAL_PRICES,SPY,,1648509531000,-0.11742691710210429,-0.11742691710210429,126.04,124.99,126.14,124.76,188251720,79.5346,78.872,79.5977,78.7269,188251720,"Aug 4, 08",-1.1700000000000017,-0.0093
2008-08-05,128.36,128.56,124.9736,126.02,SPY,251624292,HISTORICAL_PRICES,SPY,,1648509721000,-0.09363084310125681,-0.09363084310125681,126.02,128.36,128.56,124.9736,251624292,79.522,80.9986,81.1248,78.8617,251624292,"Aug 5, 08",3.3700000000000188,0.027
2008-08-06,128.93,129.3,127.48,128.02,SPY,209555389,HISTORICAL_PRICES,SPY,,1648509780000,-0.08960598785482275,-0.08960598785482275,128.02,128.93,129.3,127.48,209555389,80.784,81.3583,81.5917,80.4433,209555389,"Aug 6, 08",0.5699999999999932,0.0044
2008-08-07,127.01,129.0549,126.54,127.96,SPY,246312455,HISTORICAL_PRICES,SPY,,1648509483000,-0.1031633950007061,-0.1031633950007061,127.96,127.01,129.0549,126.54,246312455,80.7462,80.1467,81.4371,79.8501,246312455,"Aug 7, 08",-1.9200000000000017,-0.0149
2008-08-08,129.37,129.93,126.38,126.58,SPY,260811653,HISTORICAL_PRICES,SPY,,1648509672000,-0.08649908205055783,-0.08649908205055783,126.58,129.37,129.93,126.38,260811653,79.8753,81.6359,81.9893,79.7491,260811653,"Aug 8, 08",2.3599999999999994,0.0186
2008-08-11,130.71,131.51,129.23,129.47,SPY,249425782,HISTORICAL_PRICES,SPY,,1648509445000,-0.07703714164666005,-0.07703714164666005,129.47,130.71,131.51,129.23,249425782,81.699,82.4815,82.9863,81.5476,249425782,"Aug 11, 08",1.3400000000000034,0.0104
2008-08-12,129.35,130.7028,128.73,130.2801,SPY,213200792,HISTORICAL_PRICES,SPY,,1648509531000,-0.08664030504166086,-0.08664030504166086,130.2801,129.35,130.7028,128.73,213200792,82.2102,81.6233,82.4769,81.2321,213200792,"Aug 12, 08",-1.3600000000000136,-0.0104
2008-08-13,128.57,129.65,127.67,128.79,SPY,256467211,HISTORICAL_PRICES,SPY,,1648509780000,-0.09214800169467598,-0.09214800169467598,128.79,128.57,129.65,127.67,256467211,81.2699,81.1311,81.8126,80.5632,256467211,"Aug 13, 08",-0.7800000000000011,-0.006
2008-08-14,129.54,130.28,127.75,127.84,SPY,239556086,HISTORICAL_PRICES,SPY,,1648509616000,-0.08529868662618283,-0.08529868662618283,127.84,129.54,130.28,127.75,239556086,80.6704,81.7432,82.2101,80.6136,239556086,"Aug 14, 08",0.9699999999999989,0.0075
2008-08-15,130.17,130.5,129.3,129.93,SPY,181005385,HISTORICAL_PRICES,SPY,,1648509483000,-0.08085016240643988,-0.08085016240643988,129.93,130.17,130.5,129.3,181005385,81.9893,82.1407,82.349,81.5917,181005385,"Aug 15, 08",0.6299999999999955,0.0049
2008-08-18,128.39,130.48,127.66,130.43,SPY,172275090,HISTORICAL_PRICES,SPY,,1648509445000,-0.09341900861460259,-0.09341900861460259,130.43,128.39,130.48,127.66,172275090,82.3048,81.0175,82.3364,80.5569,172275090,"Aug 18, 08",-1.7800000000000011,-0.0137
2008-08-19,126.99,128.1181,126.53,127.42,SPY,194673636,HISTORICAL_PRICES,SPY,,1648509616000,-0.10330461799180914,-0.10330461799180914,127.42,126.99,128.1181,126.53,194673636,80.4054,80.1341,80.8459,79.8438,194673636,"Aug 19, 08",-1.3999999999999915,-0.0109
2008-08-20,127.58,127.95,126.34,127.39,SPY,225498123,HISTORICAL_PRICES,SPY,,1648509781000,-0.09913853975427203,-0.09913853975427203,127.39,127.58,127.95,126.34,225498123,80.3865,80.5064,80.7399,79.7239,225498123,"Aug 20, 08",0.5900000000000034,0.0046
2008-08-21,127.8,128.44,126.6,126.75,SPY,180609785,HISTORICAL_PRICES,SPY,,1648509376000,-0.09758508685213958,-0.09758508685213958,126.75,127.8,128.44,126.6,180609785,79.9826,80.6452,81.0491,79.888,180609785,"Aug 21, 08",0.21999999999999886,0.0017
2008-08-22,129.65,129.65,127.8,128.67,SPY,167715248,HISTORICAL_PRICES,SPY,,1648509483000,-0.0845219601751165,-0.0845219601751165,128.67,129.65,129.65,127.8,167715248,81.1942,81.8126,81.8126,80.6452,167715248,"Aug 22, 08",1.8500000000000085,0.0145
2008-08-25,127.02,129.65,126.75,128.8,SPY,171936874,HISTORICAL_PRICES,SPY,,1648509376000,-0.10309278350515469,-0.10309278350515469,128.8,127.02,129.65,126.75,171936874,81.2762,80.153,81.8126,79.9826,171936874,"Aug 25, 08",-2.6300000000000097,-0.0203
2008-08-26,127.39,127.87,126.58,127.02,SPY,159117183,HISTORICAL_PRICES,SPY,,1648509398000,-0.10048015816975006,-0.10048015816975006,127.02,127.39,127.87,126.58,159117183,80.153,80.3865,80.6894,79.8753,159117183,"Aug 26, 08",0.37000000000000455,0.0029
2008-08-27,128.63,128.83,127.3,127.55,SPY,171032725,HISTORICAL_PRICES,SPY,,1648509616000,-0.0917243327213671,-0.0917243327213671,127.55,128.63,128.83,127.3,171032725,80.4874,81.169,81.2952,80.3297,171032725,"Aug 27, 08",1.2399999999999949,0.0097
2008-08-28,130.19,130.34,128.63,129.28,SPY,167537065,HISTORICAL_PRICES,SPY,,1648509495000,-0.08070893941533686,-0.08070893941533686,129.28,130.19,130.34,128.63,167537065,81.5791,82.1534,82.248,81.169,167537065,"Aug 28, 08",1.5600000000000023,0.0121
2008-08-29,128.79,130.14,128.51,129.73,SPY,189209985,HISTORICAL_PRICES,SPY,,1648509531000,-0.09059454879254351,-0.09059454879254351,129.73,128.79,130.14,128.51,189209985,81.8631,81.2699,82.1218,81.0932,189209985,"Aug 29, 08",-1.4000000000000057,-0.0108
2008-09-02,127.99,130.71,127.52,130.03,SPY,252469587,HISTORICAL_PRICES,SPY,,1648509483000,-0.09624346843666155,-0.09624346843666155,130.03,127.99,130.71,127.52,252469587,82.0524,80.7651,82.4815,80.4685,252469587,"Sep 2, 08",-0.7999999999999972,-0.0062
2008-09-03,127.88,128.5,126.93,127.88,SPY,251949709,HISTORICAL_PRICES,SPY,,1648509376000,-0.09702019488772778,-0.09702019488772778,127.88,127.88,128.5,126.93,251949709,80.6957,80.6957,81.0869,80.0962,251949709,"Sep 3, 08",-0.10999999999999943,-0.0009
2008-09-04,124.03,127.23,123.96,126.97,SPY,340438555,HISTORICAL_PRICES,SPY,,1648509483000,-0.12420562067504591,-0.12420562067504591,126.97,124.03,127.23,123.96,340438555,80.1214,78.2662,80.2855,78.2221,340438555,"Sep 4, 08",-3.8499999999999943,-0.0301
2008-09-05,124.42,124.95,122,123.29,SPY,289514595,HISTORICAL_PRICES,SPY,,1648509376000,-0.12145177234853836,-0.12145177234853836,123.29,124.42,124.95,122,289514595,77.7993,78.5123,78.8468,76.9852,289514595,"Sep 5, 08",0.39000000000000057,0.0031
2008-09-08,126.99,128.24,124.42,128.04,SPY,364148821,HISTORICAL_PRICES,SPY,,1648509483000,-0.10330461799180914,-0.10330461799180914,128.04,126.99,128.24,124.42,364148821,80.7966,80.1341,80.9229,78.5123,364148821,"Sep 8, 08",2.569999999999993,0.0207
2008-09-09,123.22,127.36,122.8,127.1,SPY,377326719,HISTORICAL_PRICES,SPY,,1648509630000,-0.12992515181471548,-0.12992515181471548,127.1,123.22,127.36,122.8,377326719,80.2035,77.7551,80.3675,77.4901,377326719,"Sep 9, 08",-3.769999999999996,-0.0297
2008-09-10,123.72,124.9,122.55,123.89,SPY,298916535,HISTORICAL_PRICES,SPY,,1648509376000,-0.1263945770371417,-0.1263945770371417,123.89,123.72,124.9,122.55,298916535,78.1779,78.0706,78.8152,77.3323,298916535,"Sep 10, 08",0.5,0.0041
2008-09-11,125.51,125.74,121.6,122.12,SPY,375369319,HISTORICAL_PRICES,SPY,,1648509376000,-0.11375511933342747,-0.11375511933342747,122.12,125.51,125.74,121.6,375369319,77.061,79.2001,79.3453,76.7328,375369319,"Sep 11, 08",1.7900000000000063,0.0145
2008-09-12,126.09,126.21,123.83,124.29,SPY,297851196,HISTORICAL_PRICES,SPY,,1648509531000,-0.10965965259144189,-0.10965965259144189,124.29,126.09,126.21,123.83,297851196,78.4303,79.5661,79.6419,78.14,297851196,"Sep 12, 08",0.5799999999999983,0.0046
2008-09-15,120.09,125.652,119.89,121.63,SPY,483606961,HISTORICAL_PRICES,SPY,,1648509630000,-0.15202654992232736,-0.15202654992232736,121.63,120.09,125.652,119.89,483606961,76.7518,75.78,79.2898,75.6538,483606961,"Sep 15, 08",-6,-0.0476
2008-09-16,122.1,122.32,117,117.2,SPY,581744246,HISTORICAL_PRICES,SPY,,1648509376000,-0.1378336393164808,-0.1378336393164808,117.2,122.1,122.32,117,581744246,73.9563,77.0483,77.1872,73.8301,581744246,"Sep 16, 08",2.009999999999991,0.0167
2008-09-17,116.61,121.8517,116,119.64,SPY,624095548,HISTORICAL_PRICES,SPY,,1648509483000,-0.17659935037424096,-0.17659935037424096,119.64,116.61,121.8517,116,624095548,75.496,73.584,76.8917,73.1991,624095548,"Sep 17, 08",-5.489999999999995,-0.045
2008-09-18,120.07,121.79,113.8,118.05,SPY,776114658,HISTORICAL_PRICES,SPY,,1648509531000,-0.1521677729134304,-0.1521677729134304,118.05,120.07,121.79,113.8,776114658,74.4927,75.7674,76.8527,71.8108,776114658,"Sep 18, 08",3.4599999999999937,0.0297
2008-09-19,124.12,128,116.52,126.7,SPY,501146907,HISTORICAL_PRICES,SPY,,1648509630000,-0.12357011721508261,-0.12357011721508261,126.7,124.12,128,116.52,501146907,79.9511,78.323,80.7714,73.5272,501146907,"Sep 19, 08",4.050000000000011,0.0337
2008-09-22,121.31,124.75,120.36,124.4505,SPY,239108576,HISTORICAL_PRICES,SPY,,1648509445000,-0.14341194746504732,-0.14341194746504732,124.4505,121.31,124.75,120.36,239108576,78.5316,76.5498,78.7206,75.9504,239108576,"Sep 22, 08",-2.8100000000000023,-0.0226
2008-09-23,118.55,122.02,118.28,120.85,SPY,328230198,HISTORICAL_PRICES,SPY,,1648509630000,-0.16290072023725466,-0.16290072023725466,120.85,118.55,122.02,118.28,328230198,76.2596,74.8082,76.9979,74.6378,328230198,"Sep 23, 08",-2.760000000000005,-0.0228
2008-09-24,118.93,120,117.79,119.35,SPY,311871169,HISTORICAL_PRICES,SPY,,1648509755000,-0.16021748340629852,-0.16021748340629852,119.35,118.93,120,117.79,311871169,75.313,75.048,75.7232,74.3286,311871169,"Sep 24, 08",0.38000000000000966,0.0032
2008-09-25,120.79,121.91,118.4369,119.4,SPY,328252953,HISTORICAL_PRICES,SPY,,1648509398000,-0.14708374523372403,-0.14708374523372403,119.4,120.79,121.91,118.4369,328252953,75.3446,76.2217,76.9285,74.7368,328252953,"Sep 25, 08",1.8599999999999994,0.0156
2008-09-26,120.85,121.5,118.51,118.83,SPY,285917303,HISTORICAL_PRICES,SPY,,1648509483000,-0.14666007626041527,-0.14666007626041527,118.83,120.85,121.5,118.51,285917303,74.9849,76.2596,76.6697,74.783,285917303,"Sep 26, 08",0.05999999999998806,0.0005
2008-09-29,111.38,121.18,11.85,119.18,SPY,459562289,HISTORICAL_PRICES,SPY,,1648509705000,-0.21352916254766283,-0.21352916254766283,119.18,111.38,121.18,11.85,459562289,75.2058,70.2837,76.4678,7.4777,459562289,"Sep 29, 08",-9.469999999999999,-0.0784
2008-09-30,115.99,116.8,110.5321,113.51,SPY,328510275,HISTORICAL_PRICES,SPY,,1648509555000,-0.18097726309843248,-0.18097726309843248,113.51,115.99,116.8,110.5321,328510275,71.6278,73.1928,73.7039,69.7487,328510275,"Sep 30, 08",4.609999999999999,0.0414
2008-10-01,116.06,116.69,113.95,115.27,SPY,333084914,HISTORICAL_PRICES,SPY,,1648509721000,-0.1804829826295721,-0.1804829826295721,115.27,116.06,116.69,113.95,333084914,72.7384,73.2369,73.6345,71.9055,333084914,"Oct 1, 08",0.07000000000000739,0.0006
2008-10-02,111.85,115.11,111.06,114.95,SPY,365632407,HISTORICAL_PRICES,SPY,,1648509755000,-0.21021042225674347,-0.21021042225674347,114.95,111.85,115.11,111.06,365632407,72.5365,70.5803,72.6375,70.0818,365632407,"Oct 2, 08",-4.210000000000008,-0.0363
2008-10-03,110.34,115.45,109.68,112.86,SPY,461832495,HISTORICAL_PRICES,SPY,,1648509616000,-0.22087275808501625,-0.22087275808501625,112.86,110.34,115.45,109.68,461832495,71.2177,69.6275,72.852,69.211,461832495,"Oct 3, 08",-1.509999999999991,-0.0135
2008-10-06,104.72,107.62,100.64,107.15,SPY,610790992,HISTORICAL_PRICES,SPY,,1648509392000,-0.26055641858494566,-0.26055641858494566,107.15,104.72,107.62,100.64,610790992,67.6145,66.0811,67.9111,63.5065,610790992,"Oct 6, 08",-5.6200000000000045,-0.0509
2008-10-07,100.03,107.33,99.65,106.84,SPY,540213491,HISTORICAL_PRICES,SPY,,1648509376000,-0.29367320999858776,-0.29367320999858776,106.84,100.03,107.33,99.65,540213491,67.4189,63.1216,67.7281,62.8818,540213491,"Oct 7, 08",-4.689999999999998,-0.0448
2008-10-08,97.51,102.18,96.81,97.52,SPY,725787952,HISTORICAL_PRICES,SPY,,1648509705000,-0.31146730687755964,-0.31146730687755964,97.52,97.51,102.18,96.81,725787952,61.5377,61.5314,64.4783,61.0897,725787952,"Oct 8, 08",-2.519999999999996,-0.0252
2008-10-09,90.7,100.62,90.25,99.66,SPY,534758440,HISTORICAL_PRICES,SPY,,1648509585000,-0.3595537353481147,-0.3595537353481147,99.66,90.7,100.62,90.25,534758440,62.8881,57.2341,63.4939,56.9502,534758440,"Oct 9, 08",-6.810000000000002,-0.0698
2008-10-10,88.5,93.94,83.58,86.76,SPY,871546886,HISTORICAL_PRICES,SPY,,1648509445000,-0.3750882643694394,-0.3750882643694394,86.76,88.5,93.94,83.58,871546886,54.7479,55.8459,59.2786,52.7412,871546886,"Oct 10, 08",-2.200000000000003,-0.0243
2008-10-13,101.35,101.35,89.9479,93.87,SPY,456904722,HISTORICAL_PRICES,SPY,,1648509721000,-0.28435249258579304,-0.28435249258579304,93.87,101.35,101.35,89.9479,456904722,59.2345,63.9545,63.9545,56.7595,456904722,"Oct 13, 08",12.849999999999994,0.1452
2008-10-14,99.85,105.53,97.11,104.7,SPY,546688419,HISTORICAL_PRICES,SPY,,1648509483000,-0.2949442169185144,-0.2949442169185144,104.7,99.85,105.53,97.11,546688419,66.0685,63.008,66.5922,61.279,546688419,"Oct 14, 08",-1.5,-0.0148
