date,open,high,low,close,volume,change,changepercent,daily_ret,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2017-01-18,226.535,226.8,225.9,226.75,54793302,0.5,0.0022,0.22099447513812542,282840736.7035668,238931316,,,0.09855219165291842,,-94688.9586605069,,,1003.8669257220109,,,,,,0.0,0.0,226.5190466666667,227.72692666666666,225.31116666666668,1.0664710255269971,0.5956027640714865,0.0,0.0,,,,,,1.3873499999999999,,,,,,,,,,,,,,,,,,226.35250000000002,,,225.81685,,0.0,0.0,0.0,,310.43352579011355,304.2263343129473,,,,,227.58563164,0.0,0.0,,,,,,,,,,,,,,,,,,226.2727546545209,0.22099447513812542,0.22075064152105028,0.6703960220209471
2017-01-19,226.84,227.0,225.41,225.91,66608787,-0.8400000000000034,-0.0037,-0.3704520396912936,258124268.57149124,172322529,,,-0.3461255044323458,,-125663.43988938193,,,1003.8669257220109,,,,,,0.0,0.0,226.49838,227.75126,225.2455,1.106303718375385,0.26518900453355526,0.0,0.0,,,,,,1.4076150000000003,,,,,226.495,,226.3307419377221,,,,,,,,,,,226.35250000000002,,,225.81685,,0.0,0.0,0.0,,310.43352579011355,304.2263343129473,,,,,227.5330190072,0.0,0.0,,,,,,,,,,,,,,,,,,226.26600257822025,-0.3704520396912936,-0.3711399126115289,0.2974604865920716
2017-01-20,226.7,227.31,225.9719,226.74,129168623,0.8300000000000125,0.0037,0.3674029480766672,277247132.4951901,301491152,,,0.4516148592835939,,227815.71883691606,,,1003.8669257220109,,,,,,0.0,0.0,226.55044333333336,227.8271333333333,225.27375333333333,1.1270690811419328,0.5742375465722654,0.0,0.0,,,,,,1.4068535000000009,,,,,226.61999999999998,,226.3937047165341,,,,,,,,,,,226.2025,,,225.81685,,0.0,0.0,0.0,,310.43352579011355,304.2263343129473,,,,,227.481458627056,0.0,0.0,,,,,,,,,,,0.6659563132658497,,,,,,,226.27048274599875,0.3674029480766672,0.3667296720321289,0.6659563132658475
2017-01-23,226.35,226.805,225.27,226.15,75061645,-0.5900000000000034,-0.0026,-0.26020993208080156,288249653.7492615,226429507,,18503558.868751623,-1.234046695885749,,279251.4734188135,226.33341431458095,42.465461732830285,1001.2547642764081,,,,,,0.0,0.0,226.46260999999998,227.7078,225.21742,1.09968705209217,0.374472971996244,0.0,0.0,,,,,,1.4196681500000004,0.2839034607362575,,,,226.58416666666665,,226.35621168322118,,,,,,,,,,,226.2025,,,225.81685,,0.0,0.0,0.0,,310.43352579011355,304.2263343129473,,,,,227.43092945451488,0.0,0.0,50.97235089136212,,,,,,58.61676538292434,,-41.38323461707566,,-0.1897784446994469,,,,,,,226.2669929433539,-0.26020993208080156,-0.26054906655996746,0.40401349671461695
2017-01-24,226.4,228.08,226.27,227.6,95555295,1.4499999999999886,0.0064,0.6411673667919393,333123687.3127956,321984802,,35653790.13750124,2.154642503065903,0.20559473207801432,417351.51330854686,226.54401601830162,47.81449324723833,1001.2547642764081,,,,,,0.0,0.0,226.52939666666666,227.89020666666664,225.16858666666667,1.2014423028746157,0.8933698801939097,0.0,0.0,,,,,,1.4707013350000009,0.2839034607362575,,,,226.68416666666667,,226.5475637319564,,1.0461316504991487,0.8122550280724572,0.2338766224266915,,,,-259.0481297900044,-259.0481297900044,0.0,226.5175,,,225.98185,,0.0,0.0,0.0,,310.43352579011355,304.2263343129473,,,,224.955,,1.0,0.0,61.68237328153276,,,,,,84.63999999999942,,-15.360000000000582,,0.5300353356890409,,,,,,,226.30388635378324,0.6411673667919393,0.6391206328323129,1.0477712662049221
2017-01-25,228.7,229.57,228.51,229.57,84437712,1.9699999999999989,0.0087,0.8655536028119526,417561399.3127956,406422514,,54323576.209286764,2.341252448905749,0.23600186719841673,1343523.0271297558,226.77915391882613,48.154811709531565,1009.9211609619289,,,,,,0.0,0.0,226.78706333333335,228.10987333333333,225.46425333333332,1.1665656590435476,1.5519033975652827,1.0,0.0,,,,,,1.5206312015000008,0.2839034607362575,,,,226.88083333333336,,227.01255392704002,,1.0437888550905385,0.8041875989094663,0.2396012561810722,,,,-249.65903419992745,-254.3535819949659,4.69454779503846,227.2625,,,226.72685,,0.0,27.111190407170753,16.738027278389847,,310.43352579011355,304.2263343129473,,,,225.0175,,0.0,0.0,70.9631077928264,,,,,,100.0,81.08558846097459,-0.0,,1.0386866775229897,,,,,,,226.55907341891077,0.8655536028119526,0.8618291635304587,1.9223938909607385
2017-01-26,229.4,229.71,229.01,229.33,59970719,-0.2399999999999806,-0.001,-0.10454327656052032,412421051.9699408,346451795,,44506926.38510311,0.3735156151788186,0.2777183782499512,668158.3037284776,226.97867167146796,54.93112198568237,1008.8653562895812,,,,,,0.0,0.0,227.06239666666664,228.3042066666667,225.82058666666666,1.0938050670036958,1.413023463063316,1.0,0.0,,,,,,1.4385680813500024,0.2844838299918318,,,,227.12,,227.3690840921108,,1.076353998501284,0.7846577850198877,0.2916962134813963,,,,-240.73236813555,-249.81317737516062,9.08080923961063,227.49,,,226.79685,,0.0,26.8575062677048,16.14091599274698,,310.43352579011355,304.2263343129473,,,,225.1996,,0.0,0.0,68.77756047634111,,,,,,92.00841219768674,92.21613739922873,-7.9915878023132665,,1.267331979157469,,,,,,,226.70073162471726,-0.10454327656052032,-0.10459796115993569,1.8158408808382154
2017-01-27,229.42,229.59,228.76,228.97,59711118,-0.3600000000000136,-0.0016,-0.15697902585793955,382925198.5000619,286740677,,35077936.54723112,-0.257154789833284,0.11254513993687498,-156429.285984786,227.1066869298025,48.443025110694826,1007.2816492810596,,,,,,0.0,0.0,227.36523000000003,228.51054,226.21992,1.00746275057096,1.2005832482035472,1.0,0.0,,,,,,1.3777112732150034,0.2929337806189634,,,,227.32916666666668,,227.6153788471707,,1.0449646675890711,0.841399089256081,0.20356557833299016,,,,-231.7522015737791,-245.29793342481523,13.545731851036123,227.49,,,226.79685,,0.0,25.687372718449037,16.749980696725235,,310.43352579011355,304.2263343129473,,,,225.470224,,0.0,0.0,65.5179634124581,,,,,,84.43743427970537,92.14861549246405,-15.562565720294634,,1.1083635079042615,,,,,,,226.83795227420666,-0.15697902585793955,-0.15710236702748404,1.6560113656544084
2017-01-30,228.17,228.2,226.41,227.55,79737252,-1.4199999999999875,-0.0062,-0.6201685810368063,404752714.4106782,207003425,,13891531.63476968,-4.1979124136357155,-0.17916751418242255,-588239.3156514317,227.14883821976616,46.90593517330877,1007.2816492810596,,,,,,0.0,0.0,227.39923,228.65254,226.14592,1.1022992470115216,0.5601487261731027,0.0,0.0,,,,,,1.4959401458935033,0.3651435209216517,,,,227.36666666666667,,227.60532056299058,,0.9259234125060579,0.8588560349006276,0.06706737760543036,,,,-223.48250887450573,-240.93484851475333,17.4523396402476,227.49,,,226.79685,,0.0,22.439954166464755,26.237470114209405,,310.43352579011355,304.2263343129473,,,,225.72461056,,0.0,0.0,54.53829479706019,,,,,,54.57413249211359,77.0066596565019,-45.42586750788641,,0.19815059445179084,,,,,,,226.84478644601305,-0.6201685810368063,-0.622099614295557,1.025572722429402
2017-01-31,226.98,227.6,226.32,227.53,75880805,-0.0200000000000102,-0.0001,-0.008789277081966418,472334056.36380404,131122620,0.31862608207751425,11690224.815516759,-0.5819653600143,-0.2186074532517983,-501174.75848962186,227.17977802426827,46.35953667097828,1007.1931165059085,227.06900000000002,229.25352649331614,224.8844735066839,1.9241080846052323,0.6055148567459538,0.0,0.0,227.48656333333332,228.76987333333332,226.20325333333335,1.1282512524659025,0.5169236843267275,0.0,0.0,223.8837,229.71,226.79685,2.565872047703563,0.6258345776908149,1.474346131304153,0.4265558596141436,,,,227.45000000000002,,227.59373278406895,,0.940796287249633,0.9056228627259371,0.035173424523695984,,,-0.019000000000005457,-214.8991047426871,-236.59555788607562,21.69645314338854,227.49,,,226.79685,,0.0,21.00976198280137,25.01337733392598,18.27415621880592,310.43352579011355,304.2263343129473,,,,225.9637339264,,0.0,0.0,54.40001644059313,,,,,,54.1535226077811,64.38836312653335,-45.8464773922189,,0.44144263452964283,,,,,,,226.86195315928848,-0.008789277081966418,-0.008789663361508104,1.0166933049192028
2017-02-01,228.255,228.59,226.94,227.62,79117651,0.0900000000000034,0.0004,0.03955522348702001,458428529.82441056,210240271,0.287353512531666,11037419.640442975,1.6788289126531524,-0.0430648584098909,24625.789467250754,227.2612148556946,53.653282814236235,1007.1931165059085,227.18800000000002,229.21461885908528,225.16138114091476,1.784089704636918,0.6065814615469868,0.0,0.0,227.60989666666666,228.96820666666667,226.25158666666667,1.193542126148618,0.5037190822909842,0.0,0.0,224.955,229.71,227.3325,2.09298026304206,0.5604626708727644,1.4919115181737381,0.4830305459368577,,,,227.49749999999997,,227.5977738942122,,0.9916593886462871,0.8412469674915057,0.15041242115478137,,,-0.9380000000000166,-200.79341175019127,-231.4809655809493,30.68755383075802,227.49,,,226.79685,,0.0,24.179093467954367,22.980158549791998,55.80016679432635,310.43352579011355,304.2263343129473,,,,226.18850989081602,,0.0,0.0,54.953507779140246,,,,,,56.04626708727644,54.924640729057046,-43.95373291272356,,0.2510460251045995,,,,,,,226.87508005786094,0.03955522348702001,0.03954740247085198,1.0566506837151435
2017-02-02,227.2,228.1,226.82,227.77,69657560,0.1500000000000056,0.0007,0.06589930586065051,492168910.44941235,279897831,0.2744125252570156,10953307.406094035,-0.5604560366455688,0.004467052758266444,77199.01219018993,227.3621452044783,53.75445205665761,1007.8568497783622,227.24750000000003,229.26909219428654,225.22590780571352,1.7791986220191747,0.6292298222848024,0.0,0.0,227.75556333333333,229.08287333333334,226.42825333333334,1.1655565998687838,0.5054383175997575,0.0,0.0,224.955,229.71,227.3325,2.0924322599808556,0.5920084121976867,1.4707203663563644,0.5204161781255409,,,,227.62416666666664,,227.62427021817956,,1.0351025576095192,0.8591086350974902,0.17599392251202894,,,-0.4975000000000307,-186.6571671014122,-225.87799077100715,39.22082366959495,227.49,,,226.79685,,0.0,22.641545890799115,22.11500706705467,37.33946356743373,310.43352579011355,304.2263343129473,,,,226.32,,0.0,0.0,55.9139706081908,,,,,,56.30630630630633,55.50203200045462,-43.69369369369367,,0.671823204419894,,,,,,,226.9191136007001,0.06589930586065051,0.06587760180272184,1.123246315041726
2017-02-03,228.82,229.55,228.46,229.34,80563168,1.5699999999999932,0.0069,0.6892918294771011,541689389.8622553,360460999,0.27181108258329667,27457716.88522338,2.090347291208835,0.0573508445650356,601219.1831113745,227.5125281053728,54.554704238813635,1007.8568497783622,227.39449999999997,229.56992156834025,225.21907843165968,1.9133458094547438,0.9471547097614598,0.0,0.0,227.9998333333333,229.30233333333337,226.69733333333335,1.1425446948426212,1.0144593730006288,1.0,0.0,224.955,229.71,227.3325,2.091079599550559,0.9221871713985268,1.501648329720728,0.5207645874685698,,,,227.84,,227.88822864615193,,1.0032970225127082,0.8357831033648008,0.16751391914790748,,,-1.4844999999999686,-172.06211688777248,-219.8984492284255,47.83633234065303,227.99,,,226.79685,,0.0,27.755957689094984,20.192073892141416,143.21664642040355,310.43352579011355,304.2263343129473,,,,226.52339999999998,,0.0,0.0,64.45628384725148,,,,,,91.66666666666656,68.00641335341645,-8.33333333333344,,1.1422271223814788,,,,,,,227.08745745124568,0.6892918294771011,0.6869270738387279,1.820280589593315
2017-02-06,228.87,229.326,228.54,228.93,57790108,-0.4099999999999966,-0.0018,-0.17877387285253343,541248243.999662,302670891,0.2535406507215216,20150336.718762927,-0.09792679397659788,0.13665473053752916,452001.72039464966,227.6601953883437,54.695461360552514,1006.0550650552038,227.48049999999998,229.75373975858244,225.20726024141752,1.9986238456328898,0.8188181085007729,0.0,0.0,228.28553333333335,229.51313333333331,227.05793333333332,1.0754952204592862,0.7624904963614736,0.0,0.0,224.955,229.71,227.3325,2.090289057743409,0.8359621451104097,1.4314834967486563,0.5138051139205421,,,,228.09166666666667,,228.04850116212856,,1.064048502845828,0.8251967334818102,0.23885176936401775,,,-0.7404999999999688,-157.62701615674314,-208.6294366025076,51.00242044576447,228.015,,,226.79685,,0.0,26.635011744168892,19.376601278925236,110.53731077833291,310.43352579011355,304.2263343129473,,,,226.71459599999997,,0.0,0.0,61.12535912338805,,,,,,82.43243243243239,76.80180180180176,-17.5675675675676,,1.336815546013904,,,,,,,227.23448520655015,-0.17877387285253343,-0.1789338640507232,1.638252530633988
2017-02-07,229.38,229.6556,228.72,228.94,57931151,0.0099999999999909,0.0,0.004368147468647443,510561328.185639,360602042,0.25846443178832057,17354475.974653866,0.41150723899823993,0.15900866249076645,-100783.0960912919,227.79854126332646,54.855605869910036,1006.0550650552038,227.6045,229.91184891163,225.29715108837001,2.0275072870966846,0.7894013976968388,0.0,0.0,228.46438666666668,229.6045466666667,227.32422666666668,0.9981074220233029,0.708573065768537,0.0,0.0,224.955,229.71,227.3325,2.0891502584527086,0.8380651945320692,1.3818951470737901,0.5161852542382559,,,,228.27499999999998,,228.18565482949342,,1.0678883037064102,0.8102081954092263,0.2576801082971839,,,-1.454499999999996,-143.3426889091776,-196.81650934797983,53.47382043880222,228.015,,,226.79685,,0.0,27.050968165584365,18.438727674657116,105.82298664525838,310.43352579011355,304.2263343129473,64.0,4.0,60.0,226.89432023999998,,0.0,0.0,61.17805512578424,,,,,,82.65765765765742,85.58558558558546,-17.342342342342583,,0.9702743230131378,,,,,,,227.29855761211576,0.004368147468647443,0.004368052067871275,1.6426922393890875
2017-02-08,228.61,229.39,228.31,229.24,51566218,0.3000000000000113,0.0013,0.13103870009609775,547803596.7411965,412168260,0.3028700727603224,17085245.89256054,-0.7074864400565427,0.1331971670890381,70102.21986189009,227.96292817208956,55.59678540658174,1007.3733865347032,227.74349999999998,230.0928767258573,225.39412327414266,2.0631778521515,0.818488725867055,0.0,0.0,228.44072,229.58288000000002,227.29856,0.9999618281714435,0.8498984380472058,0.0,0.0,224.955,229.71,227.3325,2.087875175361754,0.901156677181914,1.3517056323664094,0.49450982619590395,0.7653583470527394,,,228.53250000000003,227.43153846153848,228.3478617788021,227.58250343174936,1.0736977081284897,0.8289002868640577,0.24479742126443205,,,-0.14349999999998886,-135.1799880442851,-185.0884671156171,49.90847907133201,227.9878,226.79685,227.392325,226.79685,,0.0,25.515672728103628,19.546838451874077,85.81567634686152,310.43352579011355,304.2263343129473,60.0,44.0,16.0,227.06326102559999,,0.0,0.0,62.80689953469213,,,,,,89.41441441441444,84.83483483483475,-10.585585585585566,,1.3663497678531964,0.33629929169061357,,,-7.359174348048711,,,227.32120153051935,0.13103870009609775,0.13095291932065933,1.7758835020422747
2017-02-09,229.56,230.95,229.52,230.6,65955245,1.3599999999999852,0.0059,0.5932647007502956,581473057.4754623,478123505,0.27623229175321073,27458658.365051754,3.00286959740651,0.3154296483835321,458860.8886342976,228.2896089520689,52.837524249485384,1007.3733865347032,227.9185,230.55405895399818,225.2829410460018,2.3127205154458155,1.0087156172189056,1.0,0.0,228.54138666666668,229.75654666666665,227.32622666666666,1.063404766833185,1.3470544345326316,1.0,0.0,224.955,230.95,227.9525,2.6303261911604263,0.9416180150125112,1.3875350691297663,0.49140975760116373,0.8883228859990879,,,228.7825,227.6376923076923,228.6943445820633,227.80602169606422,1.0940141512729153,0.7712643334031929,0.32274981786972246,,,1.6514999999999986,-126.26561994440526,-173.36773582346441,47.102115879059156,228.635,227.9525,228.29375,227.41685,,0.0,31.31390606935692,17.822093429162344,144.9674007410744,,224.85685,100.0,40.0,60.0,227.22206536406398,,0.0,0.0,69.13013531067944,0.9083090004454655,,,,,93.83802816901417,88.636700080362,-6.161971830985839,,1.3181019332161688,0.38994706083067315,,,-7.0817052118364945,,,227.45093469904094,0.5932647007502956,0.5915118151421872,2.3796838927366393
2017-02-10,231.0,231.77,230.6216,231.51,66015892,0.9099999999999966,0.0039,0.39462272333044,617596696.0446,544139397,0.2646322032084407,32118058.844330043,1.6713895496557345,0.5229608087793524,651802.8977196591,228.6605864892645,60.023941988090364,1007.3733865347032,228.16749999999996,231.1495051978492,225.1854948021507,2.6138737531412213,1.060445032492027,1.0,0.0,228.76077333333333,230.00777333333335,227.51377333333335,1.090221878366326,1.6023362737235942,1.0,0.0,225.27,231.77,228.52,2.8487843360688974,0.9599999999999971,1.3657815622167913,0.47532850387940007,1.0471318793502462,,,228.94416666666666,227.8273076923077,229.12752233866897,228.08039045931872,1.186322145195062,0.6985809835532341,0.487741161641828,,,1.1625000000000512,-117.04530205484227,-161.5413795101685,44.49607745532623,229.04500000000002,228.3625,228.70375,227.82685,,15.931318532938661,33.68080570582762,16.73410259028106,167.34822170885167,,225.31685,100.0,36.0,64.0,227.52030013493885,,0.0,0.0,72.49920095084927,1.0,,,,,95.27272727272693,92.84172328538519,-4.727272727273078,,0.8450581521975858,0.4591064919002831,,,-6.780390356952556,,,227.8400608690643,0.39462272333044,0.39384613026625104,2.783697389451234
2017-02-13,232.08,233.07,232.05,232.77,55182050,1.260000000000019,0.0054,0.5442529480368163,640318716.6328366,599321447,0.28134595288413455,37462533.723711625,2.5216243325501173,0.5491737965996534,560843.6447534293,229.02884605340998,58.38038805770051,1012.8560458886566,228.45350000000002,231.9963817366658,224.91061826333424,3.1016217625606757,1.1091792389409914,1.0,0.0,229.2851066666667,230.45510666666664,228.1151066666667,1.0205634522096652,1.989270655270695,1.0,0.0,225.27,233.07,229.17000000000002,3.414261545566158,0.9615384615384637,1.3852034059951124,0.47532850387940007,1.2601345735216682,,,229.23083333333332,228.0723076923077,229.6879035173353,228.42776894381362,1.1903281949278943,0.6987609812696843,0.49156721365821,,,0.5164999999999793,-106.867717552792,-149.53789204462458,42.67017449183258,229.945,229.0125,229.47875,228.47685,,17.79450933042677,37.68245547499486,15.385449843537005,194.82107570021432,,225.31685,100.0,32.0,68.0,227.94527012144496,,0.0,0.0,76.34823793564615,1.0,0.9694363334818218,,,70.81023359462671,95.55555555555581,94.88877033243229,-4.4444444444441915,,1.5000218026424792,0.5516555974556769,,,-7.760240958496098,,,229.5070475091879,0.5442529480368163,0.5427772436346956,3.3431006925945583
2017-02-14,232.56,233.71,232.16,233.7,71108983,0.9299999999999784,0.004,0.3995360226833222,710510164.3683187,670430430,0.3317803159411943,41558079.50460975,0.8174072746898999,0.44032771272709276,584435.9363609093,229.32989950333933,57.839436817692494,1012.8560458886566,228.82600000000002,232.89184013458473,224.76015986541532,3.5536522375820083,1.0993841172628656,1.0,0.0,229.88910666666666,231.0861066666667,228.6921066666667,1.041371657279631,2.091851851851833,1.0,0.0,225.27,233.71,229.49,3.6883920533505794,0.998815165876775,1.4016830653956023,0.47532850387940007,1.4868445524477352,,,229.625,228.32192307692307,230.30514913005294,228.8183045776052,1.1299614521116597,0.7397170330834089,0.3902444190282508,,,-1.2760000000000105,-96.60741763219328,-137.96167047595816,41.35425284376488,230.265,229.3325,229.79874999999998,228.79685,,19.78503964969823,37.96888367011769,14.164000577034141,190.95319241614303,,225.81685,100.0,28.000000000000004,72.0,228.56023770687156,,0.0,0.0,78.71609346662964,1.0,1.0,,,71.55701711920614,99.8646820027061,96.89765494366294,-0.13531799729390132,,2.065772808664886,0.6497926619954751,,,-6.554963252501529,,,230.99659186846495,0.3995360226833222,0.39873999708444074,3.7559936068193744
